Date,1COV.DE,ADS.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DHL.DE,DTE.DE,ENR.DE,EOAN.DE,FRE.DE,HEI.DE,HEN3.DE,HNR1.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SHL.DE,SIE.DE,SRT3.DE,SY1.DE,VNA.DE,VOW3.DE,ZAL.DE
2021-01-04,46.774497985839844,285.76080322265625,87.30081939697266,171.09413146972656,53.595420837402344,44.11840057373047,93.16445922851562,60.171382904052734,60.97660446166992,5.116765975952148,111.28065490722656,131.84632873535156,8.337037086486816,40.689998626708984,13.671229362487793,29.8106689453125,7.959857940673828,35.49744415283203,56.23263168334961,85.61231231689453,125.8238525390625,31.314258575439453,47.89603805541992,138.98892211914062,204.88754272460938,211.08668518066406,50.757320404052734,41.932090759277344,82.91242980957031,33.511451721191406,101.29605865478516,40.77811050415039,108.25554656982422,345.8662109375,106.86036682128906,52.891658782958984,110.15477752685547,94.08000183105469
2021-01-05,46.39450454711914,280.15008544921875,87.34941864013672,169.33685302734375,53.190711975097656,44.28398895263672,92.24397277832031,59.33404541015625,60.47127151489258,5.245957374572754,110.38398742675781,130.43771362304688,8.392989158630371,40.220001220703125,13.517924308776855,29.771093368530273,7.765079498291016,35.95868682861328,56.23263168334961,83.36764526367188,123.62146759033203,30.996814727783203,47.88761901855469,138.40879821777344,205.08128356933594,210.37744140625,50.70335006713867,41.63195037841797,82.06349182128906,32.81232833862305,101.0267562866211,40.93973922729492,108.0346450805664,351.2208557128906,105.74217224121094,53.141151428222656,109.23484802246094,96.5999984741211
2021-01-06,47.679222106933594,282.1815490722656,87.61184692382812,178.14051818847656,55.643760681152344,46.03386306762695,92.04812622070312,59.442893981933594,61.650367736816406,5.541532039642334,109.20416259765625,131.61155700683594,8.895620346069336,40.119998931884766,13.62162971496582,30.42409896850586,7.8537726402282715,36.99188232421875,58.57044982910156,84.07258605957031,130.13290405273438,30.806352615356445,47.50040817260742,137.73199462890625,200.5282440185547,218.09039306640625,50.28951644897461,40.58631134033203,82.34648132324219,34.080074310302734,101.44994354248047,41.9618034362793,112.17637634277344,343.883056640625,104.18643188476562,51.00267791748047,109.39805603027344,96.0999984741211
2021-01-07,49.03631591796875,279.0859375,87.09671020507812,176.67611694335938,56.502742767333984,46.83048629760742,91.46058654785156,59.46800994873047,63.8214225769043,5.586553573608398,110.80872344970703,128.55955505371094,9.08813762664795,41.34000015258789,13.842571258544922,31.522335052490234,7.8781208992004395,36.69668197631836,60.87257766723633,83.86852264404297,129.17532348632812,31.226348876953125,48.64520263671875,138.84390258789062,201.30323791503906,214.89883422851562,50.6673583984375,41.341495513916016,83.15767669677734,34.35972213745117,100.526611328125,41.83345413208008,114.4037094116211,341.7015686035156,102.63067626953125,50.68190383911133,109.94705200195312,96.54000091552734
2021-01-08,49.01822280883789,285.4705810546875,87.64099884033203,177.23602294921875,56.64314651489258,46.09652328491211,92.12646484375,59.02422332763672,63.8775749206543,5.34970235824585,112.41327667236328,129.5455780029297,9.02744197845459,41.5099983215332,13.702792167663574,33.0756950378418,7.952901840209961,36.99188232421875,60.426429748535156,84.9073715209961,129.07957458496094,33.42889404296875,48.56102752685547,138.02203369140625,203.53134155273438,215.07615661621094,50.109588623046875,41.302772521972656,83.36519622802734,36.0283088684082,102.1231918334961,42.44194030761719,114.1275863647461,352.21240234375,103.06822967529297,51.34126281738281,108.65617370605469,97.58000183105469
2021-01-11,48.62014389038086,282.3750305175781,87.16474151611328,175.12554931640625,55.79243087768555,45.64003372192383,91.91104125976562,58.02779006958008,63.29737854003906,5.463233947753906,109.7704849243164,128.700439453125,9.031235694885254,40.95000076293945,13.698284149169922,32.94707489013672,7.8450775146484375,35.90333938598633,59.85536575317383,83.99837493896484,127.93050384521484,32.769596099853516,48.10647964477539,140.100830078125,198.78451538085938,213.2144012451172,49.46185302734375,41.63195037841797,82.59172821044922,35.63679122924805,101.9885482788086,42.18523406982422,114.10918426513672,353.20404052734375,103.84611511230469,51.23434066772461,107.49883270263672,95.0
2021-01-12,49.81438446044922,278.7957458496094,87.4368896484375,174.99635314941406,56.08150863647461,45.05823516845703,90.77511596679688,58.47994613647461,62.71717834472656,5.541532039642334,113.30995178222656,127.66744232177734,9.170644760131836,41.83000183105469,13.635157585144043,32.00714111328125,7.662472724914551,35.6727180480957,60.997501373291016,83.0708236694336,130.13290405273438,33.8147087097168,48.931400299072266,141.35777282714844,198.5907745361328,212.0618896484375,50.09159851074219,42.07731628417969,83.38406372070312,34.6207275390625,101.70000457763672,41.4626579284668,114.1644058227539,355.3854675292969,100.68599700927734,50.07600021362305,108.13685607910156,96.37999725341797
2021-01-13,49.760101318359375,277.44140625,86.57185363769531,173.23045349121094,56.188880920410156,47.08110809326172,91.16681671142578,57.87706756591797,63.37224197387695,5.514127731323242,112.79082489013672,128.0430908203125,9.094776153564453,42.220001220703125,13.689266204833984,33.34283447265625,7.772034645080566,35.792640686035156,60.26581573486328,82.81112670898438,128.7923126220703,34.088199615478516,48.1738166809082,142.17962646484375,199.3657684326172,210.99801635742188,50.43345260620117,42.600135803222656,83.02562713623047,35.403751373291016,101.33452606201172,41.64330291748047,113.04154205322266,359.9468078613281,101.60972595214844,50.895748138427734,107.42464447021484,97.19999694824219
2021-01-14,49.81438446044922,280.3435363769531,90.6346206665039,175.0394287109375,56.2466926574707,47.16166305541992,90.22675323486328,58.429710388183594,63.24123001098633,5.621787071228027,114.39537811279297,126.82227325439453,9.47981071472168,43.599998474121094,13.71631908416748,32.33364486694336,7.733775615692139,35.88489532470703,60.17658996582031,82.82967376708984,129.27108764648438,33.53145980834961,48.66203689575195,144.74185180664062,205.4687957763672,211.7958984375,51.72892761230469,42.600135803222656,83.8556900024414,35.73933410644531,100.2188491821289,41.41987228393555,112.59974670410156,369.0694274902344,100.15119934082031,50.574974060058594,112.75135803222656,97.18000030517578
2021-01-15,48.71061325073242,272.6045837402344,89.90564727783203,174.1349334716797,55.57768630981445,46.76782989501953,90.57927703857422,58.11989974975586,62.60489273071289,5.5474042892456055,111.56380462646484,125.41365814208984,9.129864692687988,42.70000076293945,13.57203197479248,30.305370330810547,7.657254695892334,35.41442108154297,59.587669372558594,83.0708236694336,128.98382568359375,32.886802673339844,47.3573112487793,143.9683380126953,205.4687957763672,210.73207092285156,51.29710388183594,42.65822982788086,82.74263763427734,34.769874572753906,99.56482696533203,41.45315170288086,110.24356842041016,372.0442199707031,98.30375671386719,49.862152099609375,112.67717742919922,93.23999786376953
2021-01-18,49.79629135131836,285.5673522949219,88.58379364013672,173.2735137939453,55.734615325927734,47.10795974731445,90.55970001220703,58.1868782043457,62.90434265136719,5.657021522521973,111.65819549560547,125.60147094726562,9.182024955749512,43.310001373291016,13.472834587097168,31.334348678588867,7.5737786293029785,35.27605056762695,59.15937042236328,82.34735107421875,130.03712463378906,33.8049430847168,47.702430725097656,143.87167358398438,203.3375701904297,210.55474853515625,51.29710388183594,42.851863861083984,82.96902465820312,34.53683090209961,99.29552459716797,41.177433013916016,110.29878997802734,368.0778503417969,96.9424819946289,49.897796630859375,112.17269134521484,94.9800033569336
